date,n_articles,mean_score,share_pos_minus_neg,conf_weighted,ci_lo,ci_hi,confidence
2024-06-21,6,0.20007671617592374,0.6666666666666667,0.2012696000973161,-0.33124222971282474,0.6890580487247174,0.6398606383005285
2024-06-22,1,0.9352813304867597,1.0,0.9352813304867597,,,0.7798780770073015
2024-06-23,2,0.058202289335895295,1.0,0.0535995886851057,0.0213400159263983,0.0950645627453923,0.7938392507638125
2024-06-24,8,0.07596545618434902,0.25,0.20399785717578506,-0.24325012424761244,0.5925289172430763,0.6102895813071256
2024-06-25,14,0.21769742327575972,0.4285714285714286,0.3547554338525732,0.052717600543235085,0.6439706628843914,0.5091586791096191
2024-06-26,9,0.10761145577352077,0.11111111111111116,0.1873212278898578,-0.45427125596740503,0.7438684573897132,0.7078231152771014
2024-06-27,5,0.2529056712519377,0.6000000000000001,0.2722780855036519,-0.6731632282357423,0.925140983343357,0.5154290520993051
2024-06-28,19,0.13212362440658343,0.1578947368421053,0.28978222502355355,-0.030884121506979986,0.5825320617207905,0.7030793120320283
2024-06-29,3,0.40057718998286873,0.3333333333333333,0.661835174582261,-0.10016608983278269,0.9945911698741838,0.53454503423318
2024-06-30,3,-0.17370241686391333,0.3333333333333333,-0.3547214958930283,-0.9770031033549458,0.4482569545507431,0.7079683217157123
2024-07-01,10,0.2930416661489289,0.39999999999999997,0.3205263587068499,-0.1729596794083706,0.7868101186655416,0.8550007588558504
2024-07-02,31,0.08678350960760708,0.4838709677419355,0.13104618985417585,-0.12222875329116854,0.36752221768376503,0.74498571900175
2024-07-03,26,0.423666313299551,0.5384615384615385,0.49390011210557155,0.20274660280816315,0.7360909266206342,0.795442098938741
2024-07-04,7,0.028012070156234716,0.14285714285714285,0.10402068202728391,-0.46221385907802326,0.5996027092482489,0.5077671338848104
2024-07-05,11,0.3952953351174735,0.6363636363636365,0.44312883157023186,-0.048455810903018925,0.8292901367799892,0.6978098879910882
2024-07-07,3,-0.21626780903898182,0.3333333333333333,-0.213521195198615,-0.8678467012941838,0.2056660102680325,0.6799877998533813
2024-07-08,15,-0.18891464991417406,-0.06666666666666665,-0.17577292277815568,-0.5588996829161089,0.22017606374844012,0.6838578025522277
2024-07-09,56,0.31034552805067506,0.6428571428571428,0.356949553326641,0.17001209945992143,0.5411407731366057,0.7696519505388071
